step,objects,heap_used,fragmentation,roots,pinned,query_shape,hit_at_1,hit_at_3,mrr_increment,gc_cycles_total,gc_cycles_delta,gc_freed
409,9,2921,0.0,0,0,disk,0,0,0.0,16,0,0
410,10,3240,0.0,0,0,triangle,0,0,0.0,16,0,0
411,11,3559,0.0,0,0,circle,0,0,0.0,16,0,0
412,12,3884,0.0,0,0,triangle,0,0,0.0,16,0,0
413,13,4203,0.0,0,0,disk,0,0,0.0,16,0,0
414,14,4510,0.0,0,0,disk,0,0,0.0,16,0,0
415,15,4823,0.0,0,0,light,0,0,0.0,16,0,0
416,16,5132,0.0,0,0,oval,0,0,0.0,16,0,0
417,17,5457,0.0,0,0,,0,0,0.0,16,0,0
418,18,5768,0.0,0,0,oval,0,0,0.0,16,0,0
419,19,6091,0.0,0,0,,0,0,0.0,16,0,0
420,20,6400,0.0,0,0,oval,1,1,1.0,16,0,0
421,21,6717,0.0,0,0,circle,0,0,0.0,16,0,0
422,22,7042,0.0,0,0,,0,0,0.0,16,0,0
423,23,7357,0.0,0,0,other,0,0,0.0,16,0,0
424,24,7670,0.0,0,0,light,0,0,0.0,16,0,0
425,25,7991,0.0,0,0,,0,0,0.0,16,0,0
426,1,311,0.0,0,0,cigar,0,0,0.0,17,1,25
427,2,634,0.0,0,0,chevron,0,0,0.0,17,0,0
428,3,945,0.0,0,0,circle,0,0,0.0,17,0,0
429,4,1260,0.0,0,0,circle,0,0,0.0,17,0,0
430,5,1575,0.0,0,0,disk,0,0,0.0,17,0,0
431,6,1902,0.0,0,0,other,0,0,0.0,17,0,0
432,7,2207,0.0,0,0,sphere,0,0,0.0,17,0,0
433,8,2524,0.0,0,0,light,0,0,0.0,17,0,0
434,9,2835,0.0,0,0,disk,0,0,0.0,17,0,0
435,10,3164,0.0,0,0,sphere,1,1,1.0,17,0,0
436,11,3479,0.0,0,0,disk,0,0,0.0,17,0,0
437,12,3796,0.0,0,0,cylinder,0,0,0.0,17,0,0
438,13,4109,0.0,0,0,disk,0,0,0.0,17,0,0
439,14,4420,0.0,0,0,oval,0,0,0.0,17,0,0
440,15,4731,0.0,0,0,disk,0,0,0.0,17,0,0
441,16,5054,0.0,0,0,,0,0,0.0,17,0,0
442,17,5377,0.0,0,0,cigar,0,0,0.0,17,0,0
443,18,5706,0.0,0,0,disk,0,0,0.0,17,0,0
444,19,6018,0.0,0,0,sphere,0,0,0.0,17,0,0
445,20,6331,0.0,0,0,other,0,0,0.0,17,0,0
446,21,6638,0.0,0,0,disk,0,0,0.0,17,0,0
447,22,6953,0.0,0,0,other,0,0,0.0,17,0,0
448,23,7272,0.0,0,0,disk,0,0,0.0,17,0,0
449,24,7605,0.0,0,0,triangle,0,0,0.0,17,0,0
450,25,7930,0.0,0,0,light,1,1,1.0,17,0,0
451,1,310,0.0,0,0,cylinder,0,0,0.0,18,1,25
452,2,621,0.0,0,0,light,0,0,0.0,18,0,0
453,3,952,0.0,0,0,light,0,0,0.0,18,0,0
454,4,1267,0.0,0,0,light,0,0,0.0,18,0,0
455,5,1596,0.0,0,0,sphere,0,0,0.0,18,0,0
456,6,1913,0.0,0,0,triangle,0,0,0.0,18,0,0
457,7,2230,0.0,0,0,light,0,0,0.0,18,0,0
458,8,2549,0.0,0,0,,0,0,0.0,18,0,0
459,9,2872,0.0,0,0,circle,0,0,0.0,18,0,0
460,10,3193,0.0,0,0,disk,0,0,0.0,18,0,0
461,11,3506,0.0,0,0,,0,0,0.0,18,0,0
462,12,3831,0.0,0,0,circle,0,0,0.0,18,0,0
463,13,4152,0.0,0,0,,0,0,0.0,18,0,0
464,14,4471,0.0,0,0,fireball,0,0,0.0,18,0,0
465,15,4788,0.0,0,0,,0,0,0.0,18,0,0
466,16,5107,0.0,0,0,other,0,0,0.0,18,0,0
467,17,5436,0.0,0,0,fireball,0,0,0.0,18,0,0
468,18,5755,0.0,0,0,sphere,0,0,0.0,18,0,0
469,19,6082,0.0,0,0,disk,0,0,0.0,18,0,0
470,20,6403,0.0,0,0,circle,0,0,0.0,18,0,0
471,21,6724,0.0,0,0,fireball,0,0,0.0,18,0,0
472,22,7039,0.0,0,0,disk,0,0,0.0,18,0,0
473,23,7352,0.0,0,0,disk,0,0,0.0,18,0,0
474,24,7685,0.0,0,0,cylinder,0,0,0.0,18,0,0
475,25,8000,0.0,0,0,sphere,0,0,0.0,18,0,0
476,1,315,0.0,0,0,sphere,0,0,0.0,19,1,25
477,2,632,0.0,0,0,disk,0,0,0.0,19,0,0
478,3,953,0.0,0,0,light,0,0,0.0,19,0,0
479,4,1266,0.0,0,0,disk,0,0,0.0,19,0,0
480,5,1583,0.0,0,0,circle,1,1,1.0,19,0,0
481,6,1899,0.0,0,0,circle,0,0,0.0,19,0,0
482,7,2218,0.0,0,0,light,0,0,0.0,19,0,0
483,8,2531,0.0,0,0,,0,0,0.0,19,0,0
484,9,2852,0.0,0,0,triangle,0,0,0.0,19,0,0
485,10,3159,0.0,0,0,disk,0,0,0.0,19,0,0
486,11,3474,0.0,0,0,other,0,0,0.0,19,0,0
487,12,3793,0.0,0,0,other,0,0,0.0,19,0,0
488,13,4124,0.0,0,0,fireball,0,0,0.0,19,0,0
489,14,4449,0.0,0,0,,0,0,0.0,19,0,0
490,15,4760,0.0,0,0,oval,0,0,0.0,19,0,0
491,16,5081,0.0,0,0,,0,0,0.0,19,0,0
492,17,5390,0.0,0,0,oval,0,0,0.0,19,0,0
493,18,5727,0.0,0,0,triangle,0,0,0.0,19,0,0
494,19,6048,0.0,0,0,triangle,0,0,0.0,19,0,0
495,20,6377,0.0,0,0,circle,1,1,1.0,19,0,0
496,21,6702,0.0,0,0,disk,0,0,0.0,19,0,0
497,22,7015,0.0,0,0,triangle,0,0,0.0,19,0,0
498,23,7330,0.0,0,0,oval,0,0,0.0,19,0,0
499,24,7647,0.0,0,0,circle,0,0,0.0,19,0,0
500,25,7962,0.0,0,0,disk,0,0,0.0,19,0,0
501,1,327,0.0,0,0,light,0,0,0.0,20,1,25
502,2,640,0.0,0,0,light,0,0,0.0,20,0,0
503,3,959,0.0,0,0,circle,0,0,0.0,20,0,0
504,4,1278,0.0,0,0,sphere,0,0,0.0,20,0,0
505,5,1603,0.0,0,0,fireball,0,0,0.0,20,0,0
506,6,1928,0.0,0,0,sphere,0,0,0.0,20,0,0
507,7,2263,0.0,0,0,triangle,0,0,0.0,20,0,0
508,8,2576,0.0,0,0,other,0,0,0.0,20,0,0
509,9,2893,0.0,0,0,other,0,0,0.0,20,0,0
510,10,3216,0.0,0,0,,0,0,0.0,20,0,0
511,11,3533,0.0,0,0,cigar,0,0,0.0,20,0,0
512,12,3842,0.0,0,0,light,0,0,0.0,20,0,0
513,13,4171,0.0,0,0,cigar,0,0,0.0,20,0,0
514,14,4482,0.0,0,0,oval,0,0,0.0,20,0,0
515,15,4793,0.0,0,0,disk,0,0,0.0,20,0,0
516,16,5128,0.0,0,0,triangle,0,0,0.0,20,0,0
517,17,5455,0.0,0,0,other,0,0,0.0,20,0,0
518,18,5784,0.0,0,0,cylinder,0,0,0.0,20,0,0
519,19,6103,0.0,0,0,light,0,0,0.0,20,0,0
520,20,6413,0.0,0,0,circle,0,0,0.0,20,0,0
521,21,6736,0.0,0,0,cigar,0,0,0.0,20,0,0
522,22,7053,0.0,0,0,disk,0,0,0.0,20,0,0
523,23,7370,0.0,0,0,circle,0,0,0.0,20,0,0
524,24,7683,0.0,0,0,egg,0,0,0.0,20,0,0
525,25,7998,0.0,0,0,sphere,1,1,1.0,20,0,0
526,1,319,0.0,0,0,various,0,0,0.0,21,1,25
527,2,648,0.0,0,0,disk,0,0,0.0,21,0,0
528,3,967,0.0,0,0,other,0,0,0.0,21,0,0
529,4,1290,0.0,0,0,light,0,0,0.0,21,0,0
530,5,1607,0.0,0,0,circle,0,0,0.0,21,0,0
531,6,1942,0.0,0,0,triangle,0,0,0.0,21,0,0
532,7,2271,0.0,0,0,cigar,0,0,0.0,21,0,0
533,8,2584,0.0,0,0,,0,0,0.0,21,0,0
534,9,2929,0.0,0,0,,0,0,0.0,21,0,0
535,10,3242,0.0,0,0,oval,0,0,0.0,21,0,0
536,11,3551,0.0,0,0,light,0,0,0.0,21,0,0
537,12,3872,0.0,0,0,other,0,0,0.0,21,0,0
538,13,4197,0.0,0,0,cylinder,0,0,0.0,21,0,0
539,14,4506,0.0,0,0,disk,0,0,0.0,21,0,0
540,15,4819,0.0,0,0,light,1,1,1.0,21,0,0
541,16,5140,0.0,0,0,flash,0,0,0.0,21,0,0
542,17,5469,0.0,0,0,triangle,0,0,0.0,21,0,0
543,18,5788,0.0,0,0,disk,0,0,0.0,21,0,0
544,19,6105,0.0,0,0,circle,0,0,0.0,21,0,0
545,20,6432,0.0,0,0,triangle,0,0,0.0,21,0,0
546,21,6751,0.0,0,0,sphere,0,0,0.0,21,0,0
547,22,7072,0.0,0,0,light,0,0,0.0,21,0,0
548,23,7393,0.0,0,0,cigar,0,0,0.0,21,0,0
549,24,7722,0.0,0,0,disk,0,0,0.0,21,0,0
550,25,8016,0.0,0,0,circle,0,0,0.0,21,0,0
551,1,313,0.0,0,0,disk,0,0,0.0,22,1,25
552,2,628,0.0,0,0,fireball,0,0,0.0,22,0,0
553,3,944,0.0,0,0,other,0,0,0.0,22,0,0
554,4,1263,0.0,0,0,disk,0,0,0.0,22,0,0
555,5,1590,0.0,0,0,disk,1,1,1.0,22,0,0
556,6,1917,0.0,0,0,light,0,0,0.0,22,0,0
557,7,2236,0.0,0,0,disk,0,0,0.0,22,0,0
558,8,2553,0.0,0,0,,0,0,0.0,22,0,0
559,9,2876,0.0,0,0,chevron,0,0,0.0,22,0,0
560,10,3185,0.0,0,0,disk,0,0,0.0,22,0,0
561,11,3528,0.0,0,0,disk,0,0,0.0,22,0,0
562,12,3843,0.0,0,0,oval,0,0,0.0,22,0,0
563,13,4160,0.0,0,0,circle,0,0,0.0,22,0,0
564,14,4475,0.0,0,0,disk,0,0,0.0,22,0,0
565,15,4796,0.0,0,0,disk,0,0,0.0,22,0,0
566,16,5113,0.0,0,0,fireball,0,0,0.0,22,0,0
567,17,5424,0.0,0,0,disk,0,0,0.0,22,0,0
568,18,5745,0.0,0,0,sphere,0,0,0.0,22,0,0
569,19,6056,0.0,0,0,other,0,0,0.0,22,0,0
570,20,6375,0.0,0,0,disk,1,1,1.0,22,0,0
571,21,6702,0.0,0,0,cylinder,0,0,0.0,22,0,0
572,22,7021,0.0,0,0,disk,0,0,0.0,22,0,0
573,23,7342,0.0,0,0,disk,0,0,0.0,22,0,0
574,24,7675,0.0,0,0,diamond,0,0,0.0,22,0,0
575,25,7963,0.0,0,0,disk,0,0,0.0,22,0,0
576,1,323,0.0,0,0,sphere,0,0,0.0,23,1,25
577,2,644,0.0,0,0,disk,0,0,0.0,23,0,0
578,3,965,0.0,0,0,oval,0,0,0.0,23,0,0
579,4,1273,0.0,0,0,disk,0,0,0.0,23,0,0
580,5,1592,0.0,0,0,disk,0,0,0.0,23,0,0
581,6,1911,0.0,0,0,light,0,0,0.0,23,0,0
582,7,2220,0.0,0,0,disk,0,0,0.0,23,0,0
583,8,2531,0.0,0,0,other,0,0,0.0,23,0,0
584,9,2840,0.0,0,0,light,0,0,0.0,23,0,0
585,10,3165,0.0,0,0,triangle,1,1,1.0,23,0,0
586,11,3477,0.0,0,0,other,0,0,0.0,23,0,0
587,12,3788,0.0,0,0,disk,0,0,0.0,23,0,0
588,13,4109,0.0,0,0,disk,0,0,0.0,23,0,0
589,14,4416,0.0,0,0,cigar,0,0,0.0,23,0,0
590,15,4751,0.0,0,0,fireball,0,0,0.0,23,0,0
591,16,5068,0.0,0,0,disk,0,0,0.0,23,0,0
592,17,5391,0.0,0,0,fireball,0,0,0.0,23,0,0
593,18,5712,0.0,0,0,oval,0,0,0.0,23,0,0
594,19,6029,0.0,0,0,disk,0,0,0.0,23,0,0
595,20,6348,0.0,0,0,teardrop,0,0,0.0,23,0,0
596,21,6663,0.0,0,0,cigar,0,0,0.0,23,0,0
597,22,6976,0.0,0,0,light,0,0,0.0,23,0,0
598,23,7288,0.0,0,0,cylinder,0,0,0.0,23,0,0
599,24,7617,0.0,0,0,disk,0,0,0.0,23,0,0
600,25,7942,0.0,0,0,oval,1,1,1.0,23,0,0
601,1,317,0.0,0,0,sphere,0,0,0.0,24,1,25
602,2,642,0.0,0,0,disk,0,0,0.0,24,0,0
603,3,973,0.0,0,0,fireball,0,0,0.0,24,0,0
604,4,1298,0.0,0,0,formation,0,0,0.0,24,0,0
605,5,1629,0.0,0,0,circle,0,0,0.0,24,0,0
606,6,1932,0.0,0,0,cigar,0,0,0.0,24,0,0
607,7,2243,0.0,0,0,sphere,0,0,0.0,24,0,0
608,8,2562,0.0,0,0,other,0,0,0.0,24,0,0
609,9,2881,0.0,0,0,sphere,0,0,0.0,24,0,0
610,10,3210,0.0,0,0,fireball,0,0,0.0,24,0,0
611,11,3535,0.0,0,0,circle,0,0,0.0,24,0,0
612,12,3848,0.0,0,0,other,0,0,0.0,24,0,0
613,13,4189,0.0,0,0,cigar,0,0,0.0,24,0,0
614,14,4506,0.0,0,0,cigar,0,0,0.0,24,0,0
615,15,4827,0.0,0,0,disk,1,1,1.0,24,0,0
616,16,5152,0.0,0,0,various,0,0,0.0,24,0,0
617,17,5485,0.0,0,0,sphere,0,0,0.0,24,0,0
618,18,5806,0.0,0,0,other,0,0,0.0,24,0,0
619,19,6127,0.0,0,0,light,0,0,0.0,24,0,0
620,20,6444,0.0,0,0,oval,0,0,0.0,24,0,0
621,21,6771,0.0,0,0,triangle,0,0,0.0,24,0,0
622,22,7091,0.0,0,0,cigar,0,0,0.0,24,0,0
623,23,7404,0.0,0,0,cigar,0,0,0.0,24,0,0
624,24,7725,0.0,0,0,circle,0,0,0.0,24,0,0
625,25,8058,0.0,0,0,,0,0,0.0,24,0,0
626,1,345,0.0,0,0,disk,0,0,0.0,25,1,25
627,2,656,0.0,0,0,cigar,0,0,0.0,25,0,0
628,3,967,0.0,0,0,light,0,0,0.0,25,0,0
629,4,1284,0.0,0,0,,0,0,0.0,25,0,0
630,5,1601,0.0,0,0,other,1,1,1.0,25,0,0
631,6,1932,0.0,0,0,formation,0,0,0.0,25,0,0
632,7,2249,0.0,0,0,oval,0,0,0.0,25,0,0
633,8,2564,0.0,0,0,oval,0,0,0.0,25,0,0
634,9,2877,0.0,0,0,disk,0,0,0.0,25,0,0
635,10,3188,0.0,0,0,disk,0,0,0.0,25,0,0
636,11,3509,0.0,0,0,,0,0,0.0,25,0,0
637,12,3820,0.0,0,0,disk,0,0,0.0,25,0,0
638,13,4145,0.0,0,0,disk,0,0,0.0,25,0,0
639,14,4454,0.0,0,0,oval,0,0,0.0,25,0,0
640,15,4761,0.0,0,0,triangle,0,0,0.0,25,0,0
641,16,5084,0.0,0,0,triangle,0,0,0.0,25,0,0
642,17,5399,0.0,0,0,other,0,0,0.0,25,0,0
643,18,5716,0.0,0,0,oval,0,0,0.0,25,0,0
644,19,6029,0.0,0,0,circle,0,0,0.0,25,0,0
645,20,6348,0.0,0,0,disk,1,1,1.0,25,0,0
646,21,6669,0.0,0,0,sphere,0,0,0.0,25,0,0
647,22,6992,0.0,0,0,other,0,0,0.0,25,0,0
648,23,7305,0.0,0,0,oval,0,0,0.0,25,0,0
649,24,7620,0.0,0,0,disk,0,0,0.0,25,0,0
650,25,7919,0.0,0,0,other,0,0,0.0,25,0,0
651,1,319,0.0,0,0,light,0,0,0.0,26,1,25
652,2,640,0.0,0,0,triangle,0,0,0.0,26,0,0
653,3,946,0.0,0,0,disk,0,0,0.0,26,0,0
654,4,1263,0.0,0,0,fireball,0,0,0.0,26,0,0
655,5,1584,0.0,0,0,teardrop,0,0,0.0,26,0,0
656,6,1913,0.0,0,0,sphere,0,0,0.0,26,0,0
657,7,2215,0.0,0,0,oval,0,0,0.0,26,0,0
658,8,2530,0.0,0,0,light,0,0,0.0,26,0,0
659,9,2843,0.0,0,0,disk,0,0,0.0,26,0,0
660,10,3166,0.0,0,0,other,1,1,1.0,26,0,0
661,11,3483,0.0,0,0,circle,0,0,0.0,26,0,0
662,12,3798,0.0,0,0,various,0,0,0.0,26,0,0
663,13,4127,0.0,0,0,sphere,0,0,0.0,26,0,0
664,14,4436,0.0,0,0,disk,0,0,0.0,26,0,0
665,15,4759,0.0,0,0,sphere,0,0,0.0,26,0,0
666,16,5082,0.0,0,0,,0,0,0.0,26,0,0
667,17,5398,0.0,0,0,,0,0,0.0,26,0,0
668,18,5719,0.0,0,0,diamond,0,0,0.0,26,0,0
669,19,6042,0.0,0,0,sphere,0,0,0.0,26,0,0
670,20,6365,0.0,0,0,disk,0,0,0.0,26,0,0
671,21,6684,0.0,0,0,light,0,0,0.0,26,0,0
672,22,7005,0.0,0,0,sphere,0,0,0.0,26,0,0
673,23,7322,0.0,0,0,disk,0,0,0.0,26,0,0
674,24,7635,0.0,0,0,flash,0,0,0.0,26,0,0
675,25,7952,0.0,0,0,cigar,1,1,1.0,26,0,0
676,1,311,0.0,0,0,other,0,0,0.0,27,1,25
677,2,630,0.0,0,0,oval,0,0,0.0,27,0,0
678,3,951,0.0,0,0,cigar,0,0,0.0,27,0,0
679,4,1248,0.0,0,0,light,0,0,0.0,27,0,0
680,5,1559,0.0,0,0,disk,0,0,0.0,27,0,0
681,6,1884,0.0,0,0,formation,0,0,0.0,27,0,0
682,7,2207,0.0,0,0,other,0,0,0.0,27,0,0
683,8,2524,0.0,0,0,disk,0,0,0.0,27,0,0
684,9,2843,0.0,0,0,oval,0,0,0.0,27,0,0
685,10,3160,0.0,0,0,disk,0,0,0.0,27,0,0
686,11,3473,0.0,0,0,other,0,0,0.0,27,0,0
687,12,3796,0.0,0,0,,0,0,0.0,27,0,0
688,13,4107,0.0,0,0,oval,0,0,0.0,27,0,0
689,14,4428,0.0,0,0,disk,0,0,0.0,27,0,0
690,15,4747,0.0,0,0,,0,0,0.0,27,0,0
691,16,5066,0.0,0,0,fireball,0,0,0.0,27,0,0
692,17,5379,0.0,0,0,other,0,0,0.0,27,0,0
693,18,5706,0.0,0,0,cigar,0,0,0.0,27,0,0
694,19,6032,0.0,0,0,fireball,0,0,0.0,27,0,0
695,20,6349,0.0,0,0,egg,0,0,0.0,27,0,0
696,21,6680,0.0,0,0,fireball,0,0,0.0,27,0,0
697,22,6992,0.0,0,0,oval,0,0,0.0,27,0,0
698,23,7311,0.0,0,0,circle,0,0,0.0,27,0,0
699,24,7630,0.0,0,0,sphere,0,0,0.0,27,0,0
700,25,7949,0.0,0,0,circle,0,0,0.0,27,0,0
701,1,315,0.0,0,0,triangle,0,0,0.0,28,1,25
702,2,624,0.0,0,0,disk,0,0,0.0,28,0,0
703,3,943,0.0,0,0,circle,0,0,0.0,28,0,0
704,4,1254,0.0,0,0,disk,0,0,0.0,28,0,0
705,5,1593,0.0,0,0,circle,1,1,1.0,28,0,0
706,6,1912,0.0,0,0,cylinder,0,0,0.0,28,0,0
707,7,2237,0.0,0,0,disk,0,0,0.0,28,0,0
708,8,2556,0.0,0,0,disk,0,0,0.0,28,0,0
709,9,2867,0.0,0,0,fireball,0,0,0.0,28,0,0
710,10,3196,0.0,0,0,light,0,0,0.0,28,0,0
711,11,3515,0.0,0,0,light,0,0,0.0,28,0,0
712,12,3828,0.0,0,0,disk,0,0,0.0,28,0,0
713,13,4145,0.0,0,0,cigar,0,0,0.0,28,0,0
714,14,4476,0.0,0,0,formation,0,0,0.0,28,0,0
715,15,4793,0.0,0,0,disk,0,0,0.0,28,0,0
716,16,5122,0.0,0,0,circle,0,0,0.0,28,0,0
717,17,5481,0.0,0,0,disk,0,0,0.0,28,0,0
718,18,5800,0.0,0,0,diamond,0,0,0.0,28,0,0
719,19,6121,0.0,0,0,other,0,0,0.0,28,0,0
720,20,6438,0.0,0,0,light,1,1,1.0,28,0,0
721,21,6753,0.0,0,0,disk,0,0,0.0,28,0,0
722,22,7074,0.0,0,0,disk,0,0,0.0,28,0,0
723,23,7393,0.0,0,0,circle,0,0,0.0,28,0,0
724,24,7714,0.0,0,0,light,0,0,0.0,28,0,0
725,25,8045,0.0,0,0,triangle,0,0,0.0,28,0,0
726,1,317,0.0,0,0,chevron,0,0,0.0,29,1,25
727,2,640,0.0,0,0,,0,0,0.0,29,0,0
728,3,961,0.0,0,0,disk,0,0,0.0,29,0,0
729,4,1274,0.0,0,0,light,0,0,0.0,29,0,0
730,5,1609,0.0,0,0,sphere,0,0,0.0,29,0,0
731,6,1934,0.0,0,0,cylinder,0,0,0.0,29,0,0
732,7,2261,0.0,0,0,fireball,0,0,0.0,29,0,0
733,8,2581,0.0,0,0,circle,0,0,0.0,29,0,0
734,9,2898,0.0,0,0,light,0,0,0.0,29,0,0
735,10,3207,0.0,0,0,disk,1,1,1.0,29,0,0
736,11,3526,0.0,0,0,,0,0,0.0,29,0,0
737,12,3853,0.0,0,0,formation,0,0,0.0,29,0,0
738,13,4176,0.0,0,0,formation,0,0,0.0,29,0,0
739,14,4491,0.0,0,0,cigar,0,0,0.0,29,0,0
740,15,4812,0.0,0,0,circle,0,0,0.0,29,0,0
741,16,5128,0.0,0,0,circle,0,0,0.0,29,0,0
742,17,5457,0.0,0,0,,0,0,0.0,29,0,0
743,18,5768,0.0,0,0,disk,0,0,0.0,29,0,0
744,19,6091,0.0,0,0,light,0,0,0.0,29,0,0
745,20,6410,0.0,0,0,,0,0,0.0,29,0,0
746,21,6735,0.0,0,0,circle,0,0,0.0,29,0,0
747,22,7052,0.0,0,0,other,0,0,0.0,29,0,0
748,23,7363,0.0,0,0,disk,0,0,0.0,29,0,0
749,24,7674,0.0,0,0,disk,0,0,0.0,29,0,0
750,25,7989,0.0,0,0,,0,0,0.0,29,0,0
751,1,311,0.0,0,0,oval,0,0,0.0,30,1,25
752,2,622,0.0,0,0,disk,0,0,0.0,30,0,0
753,3,949,0.0,0,0,oval,0,0,0.0,30,0,0
754,4,1276,0.0,0,0,disk,0,0,0.0,30,0,0
755,5,1597,0.0,0,0,disk,0,0,0.0,30,0,0
756,6,1912,0.0,0,0,circle,0,0,0.0,30,0,0
757,7,2231,0.0,0,0,formation,0,0,0.0,30,0,0
758,8,2552,0.0,0,0,disk,0,0,0.0,30,0,0
759,9,2875,0.0,0,0,light,0,0,0.0,30,0,0
760,10,3184,0.0,0,0,disk,0,0,0.0,30,0,0
761,11,3509,0.0,0,0,,0,0,0.0,30,0,0
762,12,3824,0.0,0,0,light,0,0,0.0,30,0,0
763,13,4151,0.0,0,0,cylinder,0,0,0.0,30,0,0
764,14,4470,0.0,0,0,,0,0,0.0,30,0,0
765,15,4781,0.0,0,0,cigar,1,1,1.0,30,0,0
766,16,5096,0.0,0,0,light,0,0,0.0,30,0,0
767,17,5421,0.0,0,0,oval,0,0,0.0,30,0,0
768,18,5734,0.0,0,0,cigar,0,0,0.0,30,0,0
769,19,6064,0.0,0,0,circle,0,0,0.0,30,0,0
770,20,6377,0.0,0,0,disk,0,0,0.0,30,0,0
771,21,6700,0.0,0,0,oval,0,0,0.0,30,0,0
772,22,7009,0.0,0,0,disk,0,0,0.0,30,0,0
773,23,7330,0.0,0,0,light,0,0,0.0,30,0,0
774,24,7649,0.0,0,0,other,0,0,0.0,30,0,0
775,25,7966,0.0,0,0,disk,0,0,0.0,30,0,0
776,1,317,0.0,0,0,disk,0,0,0.0,31,1,25
777,2,626,0.0,0,0,circle,0,0,0.0,31,0,0
778,3,937,0.0,0,0,disk,0,0,0.0,31,0,0
779,4,1266,0.0,0,0,triangle,0,0,0.0,31,0,0
780,5,1579,0.0,0,0,oval,1,1,1.0,31,0,0
781,6,1902,0.0,0,0,circle,0,0,0.0,31,0,0
782,7,2231,0.0,0,0,circle,0,0,0.0,31,0,0
783,8,2542,0.0,0,0,other,0,0,0.0,31,0,0
784,9,2865,0.0,0,0,rectangle,0,0,0.0,31,0,0
785,10,3180,0.0,0,0,disk,0,0,0.0,31,0,0
786,11,3497,0.0,0,0,sphere,0,0,0.0,31,0,0
787,12,3820,0.0,0,0,light,0,0,0.0,31,0,0
788,13,4151,0.0,0,0,formation,0,0,0.0,31,0,0
789,14,4468,0.0,0,0,disk,0,0,0.0,31,0,0
790,15,4767,0.0,0,0,disk,0,0,0.0,31,0,0
791,16,5080,0.0,0,0,light,0,0,0.0,31,0,0
792,17,5401,0.0,0,0,light,0,0,0.0,31,0,0
793,18,5708,0.0,0,0,sphere,0,0,0.0,31,0,0
794,19,6025,0.0,0,0,disk,0,0,0.0,31,0,0
795,20,6338,0.0,0,0,disk,1,1,1.0,31,0,0
796,21,6663,0.0,0,0,,0,0,0.0,31,0,0
797,22,6994,0.0,0,0,rectangle,0,0,0.0,31,0,0
798,23,7303,0.0,0,0,oval,0,0,0.0,31,0,0
799,24,7624,0.0,0,0,disk,0,0,0.0,31,0,0
800,25,7943,0.0,0,0,,0,0,0.0,31,0,0
801,1,307,0.0,0,0,disk,0,0,0.0,32,1,25
802,2,622,0.0,0,0,sphere,0,0,0.0,32,0,0
803,3,937,0.0,0,0,circle,0,0,0.0,32,0,0
804,4,1256,0.0,0,0,triangle,0,0,0.0,32,0,0
805,5,1583,0.0,0,0,,0,0,0.0,32,0,0
806,6,1906,0.0,0,0,circle,0,0,0.0,32,0,0
807,7,2221,0.0,0,0,,0,0,0.0,32,0,0
808,8,2550,0.0,0,0,sphere,0,0,0.0,32,0,0
809,9,2865,0.0,0,0,circle,0,0,0.0,32,0,0
